"1391","7","1","0","2017-03-15","15","「頰上帶微酡，解頤開笑□。何物□荷花，暖風原似酒。」（明 張岱 西湖十景‧曲院風荷）這首五言絕句，其中缺空處應分別填上什麼字？",,"靨、動　","臉、拂","顏、吹　","口、醉",,,,,"D","既是五言絕句，第二句末字應押仄聲ㄡ韻，故填「口」。而據末句「暖風原似酒」可知，第三句的缺空填「醉」最恰當",,"1",NULL
"1392","7","1","0","2017-03-16","16","「又連忙盛一大碗滿滿的白米飯，請瞎子先生吃，再給他一大包的米。」此處描寫母親的行為，可與下列哪一個形象相呼應？　",,"下雨天長工不下田，母親不用老早起來做飯　","母親閉著眼睛，給我講雨天的故事　","母親的長相一定就跟菩薩一樣　","五月黃梅天，到處黏糊糊的，母親走進走出的抱怨",,,,,"C",,,"1",NULL
"1393","7","1","0","2017-03-16","17","「得趣不在多，盆池拳石間，煙霞俱足；會景不在遠，蓬窗竹屋下，風月自賒。」（菜根譚）下列選項，何者沒有與上述文句的含義相互印證？　",,"明月松間照，清泉石上流　","採菊東籬下，悠然見南山　","松柏凌霜雪而彌堅　","胸藏丘壑，城市不異山林",,,,,"C","【語譯】獲得樂趣不在多少，一方小小的池水、如拳頭大的石頭之間，煙霧雲霞俱全；領會景色不在遠近，簡陋的窗戶竹屋之下，清風明月悠然自得。",,"1",NULL
"1394","7","1","0","2017-03-16","18","下列何組字是依象形、指事、會意、形聲的順序排列？　",,"牛、三、牧、祭　","木、本、休、松","自、伴、末、林　","口、刀、首、描",,,,,"B","（Ａ）象形、指事、會意、會意　
（Ｃ）象形、形聲、指事、會意　
（Ｄ）象形、象形、象形、形聲
",,"1",NULL
"1395","7","1","0","2017-03-16","19","（甲）床前明月光，疑是地上霜。舉頭望明月，低頭思故鄉（李白 靜夜思）　
（乙）不是霜啊／而鄉愁竟在我們的血肉之中旋成年輪／在千百次的／月落處／只要一壺金門高粱／一小碟豆子／李白便把自己橫在水上／讓心事／從此渡去（洛夫 床前明月光）。
關於以上兩首詩，下列分析何者正確？
",,"李白詩的韻腳為霜、鄉　","洛夫詩的主題是從李白詩句延伸而來，詩旨亦在詠霜　","二詩皆在抒發思鄉情懷","二詩皆有對偶句",,,,,"C","（Ａ）光、霜、鄉　
（Ｂ）詩旨亦在鄉愁　
（Ｄ）洛夫詩沒有對偶句
",,"1",NULL
"1396","7","1","0","2017-03-16","20","下列文句「　」中的詞語，何組詞性前後相同？　",,"綿長而細密的「呵護」／父母無怨無悔的「呵護」著孩子","你是我的「寶貝」／我用護髮精華來「寶貝」我的秀髮","「絢麗」的晚霞／那燈光十分「絢麗」","我們要「報答」父母的恩情／我不指望你的「報答」",,,,,"C","（Ａ）（Ｂ）名詞／動詞　
（Ｃ）形容詞　
（Ｄ）動詞／名詞
",,"1",NULL
"1397","7","1","0","2017-03-17","21","「羊群」二字所使用的造字法則，依序與下列何者相同？",,"心悶","慘叫","雨水","打球",,,,,"A","題幹與（Ａ）象形／形聲　
（Ｂ）（Ｄ）皆形聲　
（Ｃ）皆象形
",,"1",NULL
"1398","7","1","0","2017-03-17","22","關於中國造字法則的說明，下列何者正確？",,"「象形」是用來表示抽象的事　","「指事」是用來表示具體的物　","象形、指事、會意都是不可分析的獨體，稱為「文」","中國文字中，「形聲」字最多",,,,,"D","（Ａ）「象形」是用來表示具體的物　
（Ｂ）「指事」是用來表示抽象的事　
（Ｃ）象形、指事為獨體的「文」，會意為合體的「字」
",,"1",NULL
"1399","7","1","0","2017-03-17","23","「阿爸每日每日的上下班／有如自你們手中使勁拋出的陀螺／繞著你們轉呀轉／將阿爸激越的豪情／逐一轉為綿長而細密的柔情」有關這段詩句，下列何者理解錯誤？　",,"說明了孩子已成為父親生活的中心　","委婉傳達了父親甘願承受犧牲","作者自比為陀螺，表達因生活忙得團團轉的無奈與抱怨","暗示阿爸也曾有過雄心壯志",,,,,"C","以繞著孩子旋轉的陀螺具體描繪，說明孩子是阿爸的生活中心",,"1",NULL
"1400","7","1","0","2017-03-17","24","下列選項中的格言，何者說明錯誤？",,"鍥而舍之，朽木不折；鍥而不舍，金石可鏤：天下無難事，只怕有心人","河床愈深，水面愈平靜：人應謙虛為懷　","條條大路通羅馬：為人應光明正大，心胸坦蕩　","若是因為看不到月亮而流淚，淚水將使你看不到滿天星斗：處世應樂觀積極，勿自怨自艾",,,,,"C","比喻無論採用什麼方法，都能將事情完成",,"1",NULL
"1401","7","1","0","2017-03-17","25","（甲）白日放歌須縱酒，青春作伴好還鄉　
（乙）月落烏啼霜滿天，江楓漁火對愁眠　
（丙）即從巴峽穿巫峽，便下襄陽向洛陽　
（丁）故人西辭黃鶴樓，煙花三月下揚州　
（戊）明月松間照，清泉石上流。
以上詩句，屬於對偶句的有哪些？　
",,"甲丙戊","乙丙丁","甲丙丁","乙丁戊",,,,,"A",,,"1",NULL
"1402","8","1","0","2017-03-14","6","下列選項「　」中的詞語經替換後，何者意思改變？　",,"青少年總是喜歡向「威權」挑戰：權威　","小陳這次拿到了「演講」比賽第一名：講演　","他畢生最大的嗜好就是「玩賞」奇石：賞玩","小明「靈機」一動，想到了解決問題的好辦法：機靈",,,,,"D","突來的巧思／機智靈巧",,"1",NULL
"1403","8","1","0","2017-03-14","7","下列選項「　」中的詞語，何者不是同義複詞？",,"洗滌","禁止　","競爭","抱怨",,,,,"D","抱：懷藏在內／怨：仇恨",,"1",NULL
"1404","8","1","0","2017-03-14","8","蓉子 傘：「各種顏色的傘是載花的樹／而且能夠行走……」詩句中流露出何種心情？",,"惋惜　","驚喜","惆悵","畏懼",,,,,"B",,,"1",NULL
"1405","8","1","0","2017-03-14","9","「你是一樹一樹的花開，是□／在梁間呢喃，—你是愛，是暖，／是希望，你是人間的四月天」缺空處應填入下列何者？　",,"鶯","蝶　","燕　","蜂",,,,,"C",,,"1",NULL
"1406","8","1","0","2017-03-14","10","下列選項中的「安」字，何者意思與其他三者不同？",,"苟且偷「安」","子「安」知魚之樂　","「安」能如此　","「安」能辨我是雄雌",,,,,"A","（Ａ）平穩、安全、舒適的狀況或環境　
（Ｂ）（Ｃ）（Ｄ）豈、怎麼
",,"1",NULL
"1407","8","1","0","2017-03-15","11","下列選項「　」中的疊字詞，何者使用錯誤？",,"「纍纍」的西瓜是夏天的寵兒　","灰「蒼蒼」的天幕使人心情鬱悶　","向晚的天空只見炊煙「蕭蕭」　","「淙淙」的水聲是大自然動人的樂章",,,,,"C","形容馬鳴聲、風聲、落葉聲，宜作「裊裊」",,"1",NULL
"1408","8","1","0","2017-03-15","12","蓉子 傘：「頂著單純兒歌的透明音符」「透明音符」指的是下列何者？　",,"鳥翅","荷葉","雨滴","晚雲",,,,,"C",,,"1",NULL
"1409","8","1","0","2017-03-15","13","褚士瑩在另一個春天裡所描述的老太太，不因為自己年老而放棄夢想，仍對生命充滿著熱情。下列成語，何者與老太太的心態最相近？　",,"老謀深算","老氣橫秋","老馬識途","老驥伏櫪",,,,,"D","（Ａ）形容人思慮周詳，不草率行動　
（Ｂ）形容人老練而自命不凡，毫不謙虛的樣子　
（Ｃ）後稱經歷豐富練達的人　
（Ｄ）比喻年雖老而仍懷雄心壯志
",,"1",NULL
"1410","8","1","0","2017-03-15","14","下列各組詞語，何者前後意思相近？　",,"巧囀／間關","掛單／買單","參差／整齊","冉冉／倏忽",,,,,"A","（Ａ）囀：鳥鳴／狀聲詞，形容鳥叫聲　
（Ｂ）原指僧人投寺寄住，這裡是借宿的意思／結帳、算帳　
（Ｃ）不整齊的樣子／有次序、有條理　
（Ｄ）緩慢行進的樣子／疾速
",,"1",NULL
"1411","8","1","0","2017-03-15","15","「一□詩、一□傘、一□希望、一□遊戲、一□眼鏡」缺空處依序應填入下列何者？　",,"首／副／盞／場／線　","首／把／線／場／副　","首／張／副／場／線　","盞／把／線／場／首",,,,,"B",,,"1",NULL
"1412","8","1","0","2017-03-16","16","我所知道的康橋中寫曙光乍現：「頃刻間這田野添深了顏色，……頃刻間這周遭瀰漫了……，頃刻間你的心懷也分潤了……。」連用三個「頃刻間」其作用為何？　（甲）把時間壓縮得極為短促　（乙）表現景色變化快速　（丙）令人目不暇給　（丁）三個排比句法，增添文章韻律。",,"乙丙丁　","甲乙丁　","乙丙　","甲乙丙丁",,,,,"D",,,"1",NULL
"1413","8","1","0","2017-03-16","17","下列何者不是指盡孝道的成語？",,"烏鳥私情","晨昏定省","舐犢情深","菽水之養",,,,,"C","（Ａ）比喻奉養長輩的孝心　
（Ｂ）子女侍奉父母的日常儀節　
（Ｃ）比喻父母疼愛子女之深情　
（Ｄ）比喻貧寒家庭對父母的孝順奉養
",,"1",NULL
"1414","8","1","0","2017-03-16","18","「狼來了／燧火愚弄了旌旗／為買一笑／赤地千里」（朱文杰）此詩所諷刺的對象為何？　",,"漢武帝　","周幽王　","齊桓公　","王昭君",,,,,"B","褒姒生性不愛笑，周幽王為取悅褒姒，舉烽火召集諸侯，諸侯匆忙趕至，卻發覺並非寇匪侵犯，只好狼狽退走。後來犬戎入寇，王舉烽火示警，諸侯以為又是騙局而不願前往，致使幽王被犬戎所弒，褒姒亦被劫擄",,"1",NULL
"1415","8","1","0","2017-03-16","19","「大地的惺忪／是被樹葉中／篩下來的鳥／聲所□醒的。」缺空處應填入下列何者最有詩意？　",,"嚇　","滴","吵","喊",,,,,"B",,,"1",NULL
"1416","8","1","0","2017-03-16","20","我所知道的康橋一文的作者，在文中第一段末尾用了三個「頃刻間」，給人的感覺如何？",,"回環反覆，節奏分明","初春天曉，景色迅速變換","人生苦短，倏忽即逝","變幻莫測，難以捉摸",,,,,"B",,,"1",NULL
"1417","8","1","0","2017-03-17","21","「一大片望不到頭的草原，滿開著豔紅的罌粟，在青草裡亭亭地像是萬盞的金燈。」這段話所呈現出的美感，與下列何者最相近？　",,"泰山頂上的雲海，巨萬的雲峰在晨光裡靜定著","路窮之處，星月無輝，而水聲潺潺　","葉子出水很高，像亭亭的舞女的裙，層層的葉子中間，零星的點綴著些白花，有嬝娜開著的，有羞澀的打著朵兒的　","那花極纖細，連香氣也是纖細的，風一過，地上就添上一層纖纖細細的白，但不知怎的，樹上的花却也不見少",,,,,"A",,,"1",NULL
"1418","8","1","0","2017-03-17","22","（甲）勝負　（乙）兵卒　（丙）楚 漢　（丁）縱橫。根據以上四個提示，可聯想到下列哪一種遊戲？",,"象棋","圍棋","跳棋　","西洋棋",,,,,"A",,,"1",NULL
"1419","8","1","0","2017-03-17","23","北朝民歌給人豪放質樸、俚俗真切的感受，下列何者可以界定為「北朝民歌」？　",,"遲日江山麗，春風花草香，泥融飛燕子，沙暖睡鴛鴦","一把綠色小傘是一頂荷蓋／紅色朝暾　黑色晚雲","楊柳青青江水平，聞郎江上唱歌聲。東邊日出西邊雨，道是無晴卻有晴","李波小妹字雍容，褰裙逐馬如卷蓬。左射右射必疊雙，婦女尚如此，男子安可逢",,,,,"D","（Ａ）此詩格律精巧，為五言絕句　
（Ｂ）新詩　
（Ｃ）劉禹錫的竹枝詞
",,"1",NULL
"1420","8","1","0","2017-03-17","24","李白詩作：「綠竹入幽徑，□蘿拂行衣。」（下終南山過斛斯山人宿置酒）、「燕草如□絲，秦桑低綠枝。」（春思）、「青山橫北郭，□水遶東城。」（送友人）缺空處依序應填入下列何者？",,"紅、青、綠　","朱、翠、滄","青、碧、白","翠、素、碧",,,,,"C",,,"1",NULL
"1421","8","1","0","2017-03-17","25","有人評斷本文作者酷愛苦行僧式的自助旅行：「褚士瑩是一個在異域凝視自我的行者。」揣摩句意，下列說明何者不恰當？　",,"旅途中他能比較差異，豐富自我　","他能邊旅行邊檢討，以了解自我","他的自我觀念強，易達成目標　","旅途中他能思索生命，自我成長",,,,,"C",,,"1",NULL
"1422","9","1","0","2017-03-14","6","下列各組成語，何者皆有關懷百姓、體察民間疾苦的意思？　",,"己飢己溺、視民如傷　","相親相愛、揚湯止沸","愛民如子、生機勃勃","簞食壺漿、惻隱之心",,,,,"A","（Ａ）指關懷同情別人的苦難／形容在上位者對人民愛護之深　
（Ｂ）彼此親近關懷／比喻暫時紓解危急的困境。亦比喻治標而不治本，沒有根本解決問題　
（Ｃ）愛護百姓，就好像對待自己的子女一樣／形容充滿生氣活力，生命力旺盛　
（Ｄ）軍隊受到人民的擁護與愛戴，紛紛慰勞犒賞／同情憐憫之心
",,"1",NULL
"1423","9","1","0","2017-03-14","7","「一條河水容納的是無盡意，無盡的意念釋放到水裡，昇華成一個祈求的姿態，天可憐見，哀哀人間，無數眾生無盡煩惱，慈悲之眼智慧之水潤漬來此的靈識軀體，千百年來，究竟有多少眾生來到恆河，似乎也只能以無盡的無盡來言說了。用基督徒的語言是被神醫治，用印度人的語言是被河水醫治了。用佛語呢？是心被洗滌了，一切唯心造。」（鍾文音 在永恆之河）根據這段文字，作者認為印度 恆河有何功能？　",,"消除災厄","撫慰人心","祈求姻緣　","醫治殘疾",,,,,"B","由「慈悲之眼智慧之水潤漬來此的靈識軀體」、「心被洗滌了」可知",,"1",NULL
"1424","9","1","0","2017-03-14","8","下列文句，何者是描寫春天？",,"去年今日此門中，人面桃花相映紅（崔護 題都城南莊）","尋常一樣窗前月，才有梅花便不同（杜耒 寒夜）","一川煙草，滿城風絮，梅子黃時雨（賀鑄 青玉案）　","佳節又重陽，玉枕紗廚，半夜涼初透（李清照 醉花陰）",,,,,"A","（Ｂ）冬　
（Ｃ）夏　
（Ｄ）秋
",,"1",NULL
"1425","9","1","0","2017-03-14","9","下列文句「　」中的詞語，何者經替換後文意不變？　",,"又像「猝然」間被黃袍加身的帝王怡然","然後，「不著痕」的，僅僅在幾秒之間，牠又飛走了刻意","留下我「怔怔」地站在書與書之間呆呆　","還是牠「蓄意」要來棒喝我無心",,,,,"C","（Ａ）突然／欣悅自得的樣子　
（Ｂ）不留痕跡／專一心志、竭盡心思　
（Ｃ）發呆的樣子／發愣的樣子　
（Ｄ）蘊積已久的意念／不是故意的、並非存心如此
",,"1",NULL
"1426","9","1","0","2017-03-14","10","下列文句，何者「　」中的詞語是同義複詞？　",,"嚴冬過後，大地又恢復了「生機」","就是一頁隨風「飄零」的花瓣　","動作「敏捷」迅速，沒有半點猶豫　","充滿了他們自己的「語彙」，似乎是跟寺廟或宗教團體有關",,,,,"C","敏：疾速、靈巧／捷：快速",,"1",NULL
"1427","9","1","0","2017-03-15","11","根據缺憾一文，作者為何認為「完美的狀態也是可怕的」？",,"嚴格的說，這世界上根本沒有「完美」這回事","因為沒有任何狀態，包括完美，是持久不變的","完美的結局，就是讓你成為一個孤獨無依的人","每個人對於完美的看法見仁見智，因此沒有標準可言",,,,,"B","由文中「原來完美的狀態也是可怕的—這不一定是迷信，其實也是一種生活經驗累積的智慧：因為沒有任何狀態，包括完美，是持久的；而完美狀態的改變只有一個結果—變成不再完美。」可知",,"1",NULL
"1428","9","1","0","2017-03-15","12","下列文句「　」中的疊字詞，何者運用正確？　",,"那座公園樹木「鬱鬱」蔥蔥，是都市的肺　","年幼的兒童是非觀念「矇矇」懂懂的","西門町街頭人潮熙熙「囊囊」，非常熱鬧","對於爭權奪利，他一向汲汲「贏贏」",,,,,"A","（Ａ）茂盛的樣子　
（Ｂ）宜作「懵懵」　
（Ｃ）宜作「攘攘」或「壤壤」　
（Ｄ）宜作「營營」
",,"1",NULL
"1429","9","1","0","2017-03-15","13","下列選項「　」中的注音寫成國字後，何組字形前後相同？",,"一「ㄔㄡˊ」莫展／滿懷「ㄔㄡˊ」緒　","形容枯「ㄍㄠˇ」／作者手「ㄍㄠˇ」　","互通聲「ㄒㄧˊ」／生生不「ㄒㄧˊ」　","「ㄍㄨˋ」然快樂／「ㄍㄨˋ」步自封",,,,,"C","（Ａ）籌／愁　
（Ｂ）槁／稿　
（Ｃ）息　
（Ｄ）固／故
",,"1",NULL
"1430","9","1","0","2017-03-15","14","關於情懷一文文意的詮釋，下列何者正確？",,"「即使不是絕對快活的情懷，那又何妨呢？」指不是快活的情懷，總令人遺憾萬分　","「綠燈亮了，車開動了，繡痕消失了。」句中「繡痕」指的是突然間黃袍加身　","「或以香氣，或以色澤，花總是令我驚奇詫異。」指花總能帶給作者好情懷","「我一直記得，這是一間藍蜻蜓造訪過的地方。」指藍蜻蜓曾與作者共同居住好一段時間，令作者難忘",,,,,"C",,,"1",NULL
"1431","9","1","0","2017-03-15","15","「狂飆既起／風景就美麗不起來了／山的巉巖痙攣著／海的浪濤抽搐著／日子被戰爭塞得癰腫而醜陋／生與死都成為一種沉重的負荷」（張騰蛟 斷腸曲）根據這首詩，下列解析何者錯誤？（注釋：巉巖：危峻的山石。巉：音ㄔㄢˊ。癰腫：膿瘡。即惡性腫毒。癰：音ㄩㄥ。）　",,"全詩旨在控訴戰爭的殘酷無情　","「山的巉巖痙攣著／海的浪濤抽搐著」運用擬人修辭技巧","「癰腫而醜陋」的，是山河支離破碎　","由於生離死別，才說「生與死都成為一種沉重的負荷」",,,,,"C","「癰腫而醜陋」指戰爭讓日子難過",,"1",NULL
"1432","9","1","0","2017-03-16","16","下列選項「　」中的詞語，何者意思前後相同？",,"我才忽然發現自己已經陷入美的「重圍」了／他奮勇殺出「重圍」求援，才使全軍得以脫困　","他屢勸不聽，一意孤行，實在讓人「生氣」／長記不忘的是滿籬「生氣」勃勃、照眼生明的黃花　","為爭取更好的成績，這支球隊決定大幅度「換血」，招募更多的好球員／因為及時「換血」治療，才令他保住性命　","他「心臟」跳動不規律，須住院治療／這個地區位居交通要道，人潮集中，是全市的「心臟」地帶",,,,,"A","（Ａ）層層的包圍　
（Ｂ）發怒／萬物生長發育的狀態。或生動活潑而有朝氣　
（Ｃ）用新進人員替換原有的人員／一面供輸新鮮健康的血，一面抽掉舊有的血液　
（Ｄ）中空、紅色的肌肉質器官，其大如拳，上大下小，略如圓錐，居胸腔中央，中分四室，行規則性的收縮，以保持血液的循環作用。與大靜脈、動脈、肺靜脈、肺動脈相通／形容最重要的部分
",,"1",NULL
"1433","9","1","0","2017-03-16","17","「缺憾」的「憾」字意思是「心中不完滿的感覺」，下列選項中的「憾」字，何者意思與此不同？　",,"心有遺「憾」　","徒留「憾」恨　","遺珠之「憾」","抱「憾」而終",,,,,"B","怨恨",,"1",NULL
"1434","9","1","0","2017-03-16","18","下列文句「　」中的成語，何者使用最恰當？　",,"妳今天這種「瑕不掩瑜」的表現，令我非常失望　","他從小就是個「舉世無匹」的孤兒，處境令人同情","她待人「巨細靡遺」都很親切，獲得眾人好感　","居高位須謹記「月盈則虧」的道理，千萬不可驕矜自滿",,,,,"D","（Ａ）比喻事物雖有缺點，卻無損其整體的完美　
（Ｂ）全世界沒有可以與之匹敵的，形容非常優秀　
（Ｃ）重要的或不重要的，都不會遺漏。比喻做事很仔細　
（Ｄ）月亮到了最圓的時候，就開始虧蝕，比喻盛極而衰
",,"1",NULL
"1435","9","1","0","2017-03-16","19","「陶冶」一詞中，「陶」本指製造陶器，「冶」本指鎔鑄金屬，兩字合併使用，引申有教化裁成的意思。下列選項何者也是屬於這種原則的詞語？",,"追逐","生長　","殘缺　","砥礪",,,,,"D","砥：質地細緻、縝密的磨刀石；礪：粗的磨刀石。砥礪引申為磨練",,"1",NULL
"1436","9","1","0","2017-03-16","20","下列選項「　」中的字，何組意思前後相同？",,"不「息」不汗／互通聲「息」","不「著」痕跡／附「著」　","「獨」不見那隻蜻蜓／鰥寡孤「獨」","驚訝的「望」著他／「望」子成龍",,,,,"B","（Ａ）呼吸、喘氣／氣息　
（Ｂ）附、接觸　
（Ｃ）僅、但、唯、只／老而無子　
（Ｄ）向遠處或高處看／希冀、期盼
",,"1",NULL
"1437","9","1","0","2017-03-17","21","中國文學在說話或作文時，不直接說出所要表達的人事物，而借用部分來代替全體，此修辭技巧稱為「借代」。下列詞語中的借代對象，何者與其他三者不同？　",,"斬於「東市」","北境「烽煙」急　","化「干戈」為玉帛","「兵馬」倥傯",,,,,"A","（Ａ）借代為「刑場」　
（Ｂ）（Ｃ）（Ｄ）借代為「戰爭」
",,"1",NULL
"1438","9","1","0","2017-03-17","22","閩南語中有許多意味雋永的俚語蘊含人生的道理，如果要勸告年輕人及時努力，把握時間，以免將來一事無成，應用下列何者來說理？",,"少年未曉想，食老不成樣","大隻雞慢啼","細漢偷挽匏，大漢偷牽牛","緊紡無好紗，緊嫁無好大家",,,,,"A","（Ａ）比喻少壯不努力，老大徒傷悲　
（Ｂ）比喻大器晚成　
（Ｃ）用來說明教育的重要，指若是縱容小孩子的小錯誤，會使其養成惡習，長大後會更為變本加厲　
（Ｄ）比喻欲速則不達
",,"1",NULL
"1439","9","1","0","2017-03-17","23","下列關於「詩」的格律，何者說明正確？　",,"古體詩不必遵守平仄的規定，近體詩則有嚴格要求　","詩的格律從樂府詩開始，便已成熟並嚴格規範　","在唐代，不符合近體詩格律的詩，仍一律稱為近體詩","新詩唯一的格律要求，是保留唐詩必須押韻的特性",,,,,"A","（Ｂ）樂府詩不講究格律　
（Ｃ）不符合近體詩格律的詩，不能歸類為近體詩　
（Ｄ）新詩不一定要押韻
",,"1",NULL
"1440","9","1","0","2017-03-17","24","下列文句，何者未運用頂真修辭技巧？　",,"大河源於小溪，小溪來自高山","歸來見天子，天子坐明堂","一分耕耘，一分收穫","青青河畔草，綿綿思遠道。遠道不可思，宿昔夢見之",,,,,"C","類疊",,"1",NULL
"1441","9","1","0","2017-03-17","25","「在我心中綻放不可言喻的美」一句的含義最適合用下列何者說明？",,"犧牲小我，完成大我　","飽讀詩書，氣質自佳","以貌取人，必有失誤","樂於助人，其心最美",,,,,"D","題幹詩句意指輸血這項善舉是高貴的，並能帶來心靈的喜悅",,"1",NULL
"1442","9","36","0","2017-03-13","1","下列選項「　」中的字，何者意思前後相同？　",,"像過年時「乍」穿新衣的小孩／銀瓶「乍」破水漿迸","「唯」其不懂才能挫下自己的銳氣／「唯」陛下察之","藍蜻蜓忽然「穿」窗而入／叫賣聲就正好「穿」過你推開的窗戶","「獨」不見那隻蜻蜓／「獨」裁者",,,,,"C",,,"1",NULL
"1443","9","36","0","2017-03-13","2","下列文句，何者語序經調整後意思改變？",,"你快點走／你走快點","虛度了光陰／光陰虛度了","我先吃飯再回家／我先回家再吃飯　","做完功課去打球／功課做完打球去",,,,,"C",,,"1",NULL
"1444","9","36","0","2017-03-13","3","為什麼張曉風會說「不懂又自是另一種快樂—唯其不懂才能挫下自己的銳氣，心悅誠服的去禮敬」？　",,"心存謙卑與承認無知，是探索學問的開始　","「問」是非常討巧的事，是求知識的最佳途徑　","企圖掩飾自知的無知，就得表現幾次無知","嗜好是獲得知識的第一步",,,,,"A",,,"1",NULL
"1445","9","36","0","2017-03-13","4","下列文句，何者帶有對照比較的意味？",,"車是什麼時候來的？我忘了；事是怎麼辦的？我也忘了；長記不忘的是滿籬生氣勃勃、照眼生明的黃花　","看他跛一隻腳，走起路來每趨前一步，就得吃力的把身體先向前伏而再後仰，同時另一隻手用力往外甩的動作，看起來的確很像船家握櫓在搖船　","所謂的勝利和成功，是對自我不斷操練和超越","十分清新，十分自然，我的小屋玲瓏的立於山脊一個柔和的角度上",,,,,"A",,,"1",NULL
"1446","9","36","0","2017-03-13","5","讀完情懷一文後，老師請同學再舉出現代人的名言來印證書中的道理，請問誰舉出的名言最無關？　",,"小君：唯有對外界事物抱有興趣，才能保持人們精神上的健康（羅素）　","小文：別人認為你是哪一種人不要緊，要緊的是你到底是哪一種人（西那斯）","小華：懂得生活藝術的人，可以從枯燥的事物中看出趣味；不懂生活藝術的人，可能把極富情趣的事看成平淡無奇（羅蘭）","小龍：只有美才能使全世界的人都快樂，在美的魔力之下，每個人都忘了他的局限（席勒）",,,,,"B",,,"1",NULL
"1447","9","36","0","2017-03-13","6","李魁賢：「生活就是我的詩，詩就是我的生活。」所以他往往能從處處可見的尋常事物，發掘人所未見的題材，運用獨到的觀察力與想像力，寫出令人耳目一新的作品。下列文句，何者同時兼具「觀察力」與「想像力」的描述？　",,"鮮血從我體內抽出／輸入別人的血管裡","朦朧地，田野靜靜地睡了","我們在水道上放紙船遊戲，花色斑雜者，形態怪異者，氣派儼然者，甫經下水即遭沉沒者　","定神細視，以叢草為林，蟲蟻為獸；以土礫凸者為丘，凹者為壑",,,,,"D",,,"1",NULL
"1448","9","36","0","2017-03-13","7","下列選項「　」中的詞語，何組詞性前後相同？",,"多麼「漂亮」的刺繡／偶爾「漂亮」一下可以改變心情　","好情懷是可以很「奢侈」地日日有的／她打算一領到薪水就出國「奢侈」一番","懷抱著滿心異樣的「溫柔」／媽媽「溫柔」的微笑著","我也想「指點」牠如何逃走／太棒了，有人「指點」門路",,,,,"D",,,"1",NULL
"1449","9","36","0","2017-03-13","8","李黎說：「缺陷美多半是無意和無奈的意外結果。」以下建築物，何者的特色最符合這種觀點？　",,"埃及的金字塔　","臺北一０一大樓　","義大利的比薩斜塔","中國的萬里長城",,,,,"C",,,"1",NULL
"1450","9","36","0","2017-03-13","9","下列文句「　」中所引用的名言俗語，何者不恰當？　",,"「馬上摔死英雄漢，河中淹死會水人。」很多意外是由於欠缺謹慎造成的，實在不可不防呀　","「路遙知馬力，日久見人心。」短暫相處是難以摸清對方底細的，你還是再多觀察些時日吧　","「又要馬兒好，又要馬兒不吃草。」這是最高的統御術，只要堅持去做，絕對是兩蒙其利的　","「馬上不知馬下苦，飽漢不知餓漢飢。」為官欲知民間疾苦，最好是多下鄉，自能明白一切",,,,,"C",,,"1",NULL
"1451","9","36","0","2017-03-13","10","情懷一文中，作者透過四種不同的生活經驗與讀者分享她的心情，其實作者要表達的訊息只有下列何者？　",,"生活中的好情懷是在不耐煩、一籌莫展的情況下才能產生　","好情懷必須和作者有類似的經驗才能獲得","生活中的快樂與美好，原是不假外求，只要胸中自有好情懷，就能日日有歡喜","人生難得有好情懷，必須把握當下，及時行樂",,,,,"C",,,"1",NULL
"1452","9","36","0","2017-03-14","11","「徒」的字義有「但、僅、只」、「白白的、平白」、「人」、「門人、弟子」的意思。下列選項中的「徒」字，何者是「白白的、平白」的意思？　",,"「徒」增煩惱","「徒」勞無功　","不法之「徒」　","名師高「徒」",,,,,"B",,,"1",NULL
"1453","9","36","0","2017-03-14","12","張曉風在情懷一文的結尾處強調：「我一直記得，這是一間藍蜻蜓造訪過的地方。」揣摩其用意，下列說法，何者最正確？　",,"藍蜻蜓事件使作者的研究室變化很大，難以忘懷　","作者沒能善待藍蜻蜓，讓牠到處亂撞，深感自責","藍蜻蜓撞書事件，棒喝作者，讓作者能驚悟自省","與藍蜻蜓僅幾秒的遇合，作者因沒能挽留牠而難以釋懷",,,,,"C",,,"1",NULL
"1454","9","36","0","2017-03-14","13","「夕陽下，酒旆□，兩三航未曾著岸。落花水香茅舍□，斷橋頭賣魚人散。」（馬致遠 壽陽曲）依照曲的特性，句中缺空處應填入哪些字？（旆：音ㄆㄟˋ，旗幟的通稱。）",,"家、扇","晚、上　","斜、遠","閒、晚",,,,,"D",,,"1",NULL
"1455","9","36","0","2017-03-14","14","「如果真正以深情的愛／彌補了嫌隙／□不再是紀念物／而是信物」（李魁賢）依據詩意，句中缺空處應填入下列何者最恰當？　",,"碑","橋","巢","路",,,,,"A",,,"1",NULL
"1456","9","36","0","2017-03-14","15","關於情懷一文中，作者忘了車是什麼時候來的，事是怎麼辦的，但長記不忘絲瓜花，下列說明何者正確？",,"作者記性不好","作者只顧遊玩，忘記坐車和辦事","要辦的事不重要，所以還有時間欣賞風景　","以原本在意的事變得不重要，凸顯忽然發現的美景更令人永懷",,,,,"D",,,"1",NULL
"1457","9","36","0","2017-03-14","16","「我尤其喜歡她那兩道高低長短不一的柳眉。」句中「兩」為實數。下列選項中的數字，何者也是「實數」？",,"學富「五」車　","「八」面玲瓏","連中「三」元　","「三」緘其口",,,,,"C",,,"1",NULL
